final_temp,baseline,model,specification,scenario,vlow,low,midl,med,midh,high,vhigh
4.69536823529421,Mueller,Adaptation,IIS,Hundred,0.16063213036076313,0.2040159445514698,0.35596849034519995,0.5353314159341444,0.785225732644385,5.836667302461516,8.642981902520491
4.71349879084965,Mueller,Adaptation,IIS,Hundred,0.15945579307546953,0.20311288029215116,0.35532837616682317,0.5347720421054816,0.7848007838564408,5.871610051845193,8.702698948034254
4.71485441176466,Mueller,Adaptation,IIS,Hundred,0.15936753433180834,0.2030451264733952,0.35528049643218557,0.5347303831800785,0.7847691084858104,5.874228819521429,8.707175225191591
4.71667253267973,Mueller,Adaptation,IIS,Hundred,0.15924909775279988,0.20295420632272465,0.35521627744483447,0.5346745475297208,0.7847266477775214,5.877742370009051,8.713181137500731
4.72478728758152,Mueller,Adaptation,IIS,Hundred,0.15871955619586126,0.20254769851396548,0.35492959489106235,0.5344258430301844,0.7845374335264117,5.893442887915091,8.740021398508565
4.74163939542491,Mueller,Adaptation,IIS,Hundred,0.15761500158348724,0.20169980282240504,0.35433394085786535,0.5339119873540896,0.784146049158556,5.9261456875742935,8.795940182461857
4.80610645424835,Mueller,Adaptation,IIS,Hundred,0.15332923133168658,0.19841022165787475,0.3520516341955358,0.5319790845737339,0.7826682794119799,6.0524594552493465,9.012085104702935
4.8077163562091,Mueller,Adaptation,IIS,Hundred,0.1532209806198241,0.19832713945331318,0.3519945651611431,0.5319314814139796,0.7826317706278735,6.0556383862082965,9.017528026065243
4.82689284313722,Mueller,Adaptation,IIS,Hundred,0.15192695479245377,0.19733400165286177,0.35131450440460743,0.5313669486009222,0.7821983723790146,6.093596541416627,9.082531405876885
4.83215043866545,Mueller,Adaptation,IIS,Hundred,0.15157069455693695,0.1970605872071696,0.35112796332905805,0.5312129758128687,0.7820800248271631,6.104033149295242,9.100407950979783
4.83322913398704,Mueller,Adaptation,IIS,Hundred,0.15149752234934033,0.19700443109292573,0.35108968612676084,0.5311814281833479,0.7820557689503932,6.106175995366926,9.104078570109358
4.8399542810456,Mueller,Adaptation,IIS,Hundred,0.1510407247134729,0.1966538642894473,0.35085100955892856,0.5309850725472139,0.78190473998133,6.119547729707992,9.126985440121597
4.84685153594778,Mueller,Adaptation,IIS,Hundred,0.15057115539101795,0.19629350162681722,0.35060615932755756,0.5307842802607972,0.7817501946157811,6.133283364953229,9.150518500425902
4.87238524509802,Mueller,Adaptation,IIS,Hundred,0.14882327349652297,0.19495217074011478,0.34969914370737126,0.5300461311306496,0.7811811392107498,6.1843240419942465,9.237990360501193
4.92365929738578,Mueller,Adaptation,IIS,Hundred,0.1452680348345196,0.19222410482805355,0.34787502572703005,0.5285885231930747,0.7800530386880503,6.287727829591167,9.415317096423944
5.01097446078433,Mueller,Adaptation,IIS,Hundred,0.13907449453420395,0.18747229186616735,0.34476027509935125,0.5261821301502904,0.7781768919687648,6.466609542125186,9.722435961878375
5.5012404084968,Mueller,Adaptation,IIS,Hundred,0.10103905945825409,0.1583071665510395,0.32707377190756104,0.5144438581287865,0.7686933954889935,7.5363990750399505,11.567324098057572
5.50610493464067,Mueller,Adaptation,IIS,Hundred,0.10063394036804352,0.15799665393013185,0.32689660274840115,0.5143424724937915,0.7686082367453672,7.547569926318426,11.586653975137887
5.51432380718956,Mueller,Adaptation,IIS,Hundred,0.09994823267593539,0.15747108319773934,0.32659719114921626,0.5141718495637592,0.7684647556359454,7.566468496558729,11.61935855670176
5.54976998971944,Mueller,Adaptation,IIS,Hundred,0.09697311179364804,0.15519083455116195,0.3253048155881026,0.5134456836226947,0.767851697261796,7.648331250932044,11.76106453858949
5.55178390522887,Mueller,Adaptation,IIS,Hundred,0.09680320854282431,0.1550606177792344,0.3252313351737859,0.5134048981358078,0.7678171456219254,7.652999797424359,11.769147815654591
5.56004462418289,Mueller,Adaptation,IIS,Hundred,0.096105319049411,0.15452574742143982,0.3249298725447852,0.5132381349573496,0.7676757360009653,7.672168933612559,11.802340065482348
5.5888773039214,Mueller,Adaptation,IIS,Hundred,0.09365714047207324,0.15264948799297073,0.32387692096396303,0.5126627734543593,0.7671861380797795,7.739322607309809,11.918647064932236
5.62763068627446,Mueller,Adaptation,IIS,Hundred,0.09033644912986943,0.15010467068373995,0.3224598447903219,0.511905845550248,0.7665378002882811,7.830187208294992,12.076086869551517
5.64060604575161,Mueller,Adaptation,IIS,Hundred,0.08921689373603275,0.1492467298347691,0.3219849129904134,0.5116566153739219,0.7663232155529556,7.860765368311002,12.129086165919302
5.66778787581707,Mueller,Adaptation,IIS,Hundred,0.08685899484912596,0.14743987024066924,0.3209892262608582,0.5111413438630481,0.7658777370254366,7.925075014734485,12.240577660154793
5.68907429738559,Mueller,Adaptation,IIS,Hundred,0.08500062031773215,0.14601584553053965,0.32020877233467826,0.5107442897564581,0.7655327062275146,7.975674914565616,12.32832684721736
5.71276380718935,Mueller,Adaptation,IIS,Hundred,0.08292018466192108,0.14442171137436766,0.3193394675379371,0.5103090836089452,0.7651526779384669,8.032233214798277,12.426435499101885
